29-Cu-65(n,&gamma;) ENDF/B-VII.1
45482.9,0.00292067
45487.9,0.00339253
45492.3,0.00400529
45496.0,0.00480214
45498.5,0.00559088
45500.8,0.00666035
45502.5,0.00782252
45503.9,0.00931226
45505.2,0.0111639
45506.2,0.0133235
45507.4,0.0165238
45508.3,0.0203748
45509.3,0.0255433
45510.3,0.03242
45511.3,0.0414498
45512.4,0.055019
45513.5,0.0733513
45514.8,0.0991014
45516.3,0.138226
45518.2,0.201516
45522.0,0.336229
45523.9,0.385175
45525.7,0.405811
45526.0,0.40618
45527.8,0.39057
45529.6,0.350382
45532.5,0.247832
45535.0,0.160229
45536.6,0.116011
45537.9,0.0851092
45539.1,0.0639143
45540.1,0.0488204
45541.2,0.0373513
45542.2,0.0294398
45543.1,0.0234437
45544.1,0.0189511
45545.2,0.0151424
45546.4,0.0123028
45547.8,0.0101461
45549.3,0.00854261
45551.1,0.00727482
45553.1,0.00630258
45555.8,0.00547061
45559.5,0.0047455
45564.2,0.00419083
45569.7,0.00380255
45577.1,0.00353038
45588.8,0.00338794
45606.2,0.00351058
45623.7,0.00385708
45644.9,0.00453054
45663.9,0.00541832
45682.9,0.00668455
45699.1,0.00820353
45713.9,0.01017
45727.4,0.0126988
45739.0,0.0157749
45749.7,0.0197602
45759.1,0.0246747
45767.6,0.03088
45775.0,0.0384324
45782.1,0.0485787
45788.3,0.0608359
45794.3,0.0769476
45800.2,0.0990677
45806.2,0.128974
45814.1,0.181215
45822.4,0.237182
45826.6,0.255555
45830.2,0.260827
45834.2,0.254149
45839.5,0.228468
45852.7,0.14043
45858.9,0.109155
45864.4,0.0891097
45869.1,0.0763756
45874.4,0.0664934
45880.5,0.0592818
45886.7,0.0562324
45888.7,0.0561414
45894.5,0.058755
45899.3,0.0651958
45903.1,0.0747044
45906.1,0.086479
45908.7,0.101216
45911.2,0.122686
45913.5,0.150915
45915.5,0.183818
45917.4,0.228121
45919.4,0.289159
45921.8,0.387029
45924.8,0.541305
45929.5,0.794544
45931.7,0.87633
45934.0,0.90854
45936.3,0.879077
45939.0,0.773415
45945.6,0.415818
45948.0,0.310503
45950.0,0.242123
45952.1,0.188479
45954.0,0.151349
45956.3,0.119744
45958.7,0.0955879
45961.2,0.0779103
45964.1,0.0631621
45967.7,0.050814
45971.4,0.0415871
45975.7,0.0339979
45980.7,0.0277132
45986.4,0.0226262
45993.3,0.0183331
46000.4,0.0151609
46009.6,0.0122867
46019.6,0.0100951
46032.1,0.00815376
46045.0,0.00674638
46060.0,0.0055716
46077.2,0.00461597
46096.5,0.00385333
46115.9,0.00330908
46140.2,0.00283596
46163.1,0.00255853
46180.5,0.00245537
46186.5,0.00244739
46200.9,0.00251022
46211.6,0.0026754
46220.8,0.00296257
46227.7,0.00334488
46233.2,0.00383451
46238.0,0.00448886
46241.8,0.0052761
46245.0,0.00624314
46247.6,0.00736583
46249.9,0.00886174
46251.8,0.0106993
46253.6,0.0131285
46255.1,0.0162075
46256.4,0.0199875
46257.7,0.0252092
46259.1,0.0323804
46260.4,0.0420846
46261.7,0.0549147
46263.1,0.0721444
46264.8,0.0983804
46267.0,0.142336
46270.9,0.224193
46273.0,0.255019
46275.0,0.265255
46276.8,0.257086
46279.0,0.22647
46284.7,0.107641
46286.6,0.0770681
46288.0,0.058125
46289.3,0.04439
46290.6,0.0346212
46291.7,0.0278705
46293.0,0.0218633
46294.4,0.0175047
46295.7,0.0143434
46297.4,0.0115528
46298.9,0.00972301
46300.7,0.00821652
46302.9,0.0068806
46305.7,0.00570058
46308.8,0.00481308
46313.0,0.00395791
46317.7,0.00331724
46323.6,0.00278518
46330.3,0.00236907
46339.3,0.002007
46348.3,0.00176692
46359.1,0.00156893
46375.7,0.00137036
46397.8,0.00120909
46427.7,0.00108205
46452.1,0.00101935
46499.8,9.58531E-4
46523.1,9.50489E-4
46574.5,9.81353E-4
46609.4,0.00104795
46644.4,0.00116934
46673.6,0.00133717
46696.9,0.00154352
46719.6,0.00184754
46738.0,0.0022157
46753.8,0.00268033
46766.9,0.00323827
46779.1,0.00398734
46789.0,0.00485324
46798.4,0.0060097
46806.5,0.00745279
46813.5,0.009206
46819.8,0.0114422
46825.4,0.0142673
46830.0,0.0174811
46834.1,0.021465
46837.5,0.0261602
46840.8,0.0322055
46843.6,0.0393835
46846.1,0.0480295
46848.5,0.0601405
46850.6,0.0747975
46852.4,0.0915118
46854.1,0.114015
46856.0,0.146692
46857.8,0.19103
46859.8,0.253706
46862.1,0.345609
46868.4,0.665171
46870.9,0.751517
46873.0,0.775434
46875.0,0.753651
46877.5,0.669338
46884.1,0.33653
46886.4,0.246602
46888.2,0.191166
46890.0,0.146815
46891.9,0.11413
46893.6,0.0916163
46895.4,0.0748951
46897.5,0.0602308
46899.9,0.0481154
46902.4,0.0394685
46905.2,0.032291
46908.5,0.0262482
46911.9,0.0215568
46916.0,0.0175785
46920.6,0.0143718
46926.2,0.0115564
46932.5,0.00933188
46939.5,0.00759258
46947.6,0.0061668
46956.4,0.00509104
46966.6,0.00421054
46978.0,0.00353009
46992.0,0.00296365
47008.3,0.00253677
47027.5,0.00223516
47046.8,0.00207362
47068.9,0.00201611
47091.6,0.00208573
47108.7,0.00223481
47124.8,0.00248286
47140.5,0.00287358
47153.6,0.00337985
47165.2,0.00406223
47174.2,0.00484195
47182.1,0.0058194
47188.6,0.00697014
47195.1,0.008614
47200.4,0.0104993
47204.9,0.0127674
47209.1,0.0157602
47212.5,0.0191929
47215.3,0.0232225
47218.0,0.0284958
47220.3,0.0346962
47222.4,0.0429193
47224.2,0.052969
47225.7,0.0645836
47227.1,0.080021
47228.4,0.0986249
47229.7,0.123157
47231.2,0.160455
47232.7,0.209858
47234.4,0.280323
47236.4,0.39053
47242.1,0.763597
47243.9,0.847942
47246.0,0.889115
47246.2,0.889439
47247.9,0.867866
47249.9,0.789006
47253.0,0.59777
47256.2,0.385326
47258.0,0.283438
47259.7,0.210917
47261.1,0.16349
47262.6,0.126295
47264.1,0.098604
47265.6,0.0778156
47266.9,0.0640187
47268.6,0.0514345
47270.3,0.0422588
47272.2,0.0350629
47274.4,0.0288703
47277.0,0.0238653
47280.1,0.0194886
47283.8,0.0159214
47288.2,0.0129348
47292.9,0.0107519
47298.2,0.00905531
47304.7,0.0076089
47312.6,0.00648855
47320.1,0.00581475
47327.1,0.00544316
47336.5,0.00527486
47343.7,0.00546992
47348.1,0.0058818
47350.3,0.00634931
47352.1,0.00711732
47353.2,0.00791271
47354.2,0.00914385
47355.2,0.0106738
47356.1,0.0128673
47357.0,0.0159814
47357.9,0.0203437
47358.7,0.0256678
47359.6,0.0335682
47360.5,0.0439417
47361.5,0.0586106
47362.4,0.0775425
47363.6,0.105783
47364.8,0.146845
47366.4,0.210056
47371.0,0.426354
47373.1,0.496798
47374.9,0.520583
47375.0,0.520691
47376.8,0.500553
47378.7,0.439504
47382.1,0.279578
47384.1,0.186349
47385.6,0.133113
47386.8,0.0971341
47387.9,0.0718758
47388.9,0.0536381
47389.8,0.0409033
47390.7,0.0312268
47391.5,0.0246563
47392.4,0.0197083
47393.3,0.015697
47394.2,0.0128677
47395.1,0.0109008
47396.0,0.00954894
47397.1,0.00848066
47398.2,0.00780733
47399.9,0.00723749
47402.5,0.00681893
47407.9,0.00661209
47417.5,0.00688571
47428.9,0.00773808
47439.5,0.00897113
47451.3,0.010971
47461.3,0.0134197
47470.7,0.0166795
47478.9,0.0206851
47486.8,0.0261001
47493.7,0.0326692
47500.3,0.0413347
47506.2,0.0517605
47512.8,0.0675065
47520.0,0.0900389
47531.5,0.129961
47536.2,0.140491
47540.2,0.143506
47544.7,0.139574
47550.6,0.124616
47565.0,0.0747751
47571.3,0.0579102
47577.2,0.0459148
47583.2,0.0366857
47589.4,0.0296352
47596.4,0.0236947
47603.6,0.0192463
47611.8,0.0155178
47621.1,0.012481
47631.7,0.00999438
47643.4,0.00802836
47657.1,0.00641702
47672.4,0.00515747
47688.4,0.0042278
47706.9,0.00347864
47728.0,0.0028985
47745.7,0.00257982
47763.3,0.00238974
47777.4,0.00233783
47788.6,0.00238561
47799.7,0.00255106
47808.1,0.00280402
47815.1,0.0031699
47820.6,0.00363548
47825.7,0.00428347
47830.1,0.00514793
47833.8,0.00625185
47836.4,0.00743683
47838.6,0.00888069
47840.4,0.0105716
47841.9,0.0125974
47843.3,0.0154816
47844.5,0.0190655
47845.5,0.0232075
47846.6,0.0288112
47847.6,0.0366041
47848.7,0.0470286
47849.7,0.0608699
47850.7,0.0789352
47851.8,0.102673
47853.1,0.138518
47854.4,0.187091
47856.2,0.267661
47861.0,0.517206
47863.0,0.586198
47864.8,0.612333
47865.0,0.612415
47866.6,0.593514
47868.7,0.525306
47871.9,0.360051
47874.4,0.234999
47875.9,0.169834
47877.2,0.127425
47878.4,0.0940291
47879.6,0.0705459
47880.6,0.0542357
47881.7,0.041863
47882.7,0.0329662
47883.8,0.026055
47884.8,0.0209818
47886.0,0.0168138
47887.2,0.0139395
47888.5,0.0116201
47890.0,0.00974994
47891.9,0.00812516
47894.2,0.00674111
47896.8,0.0056499
47899.9,0.00472042
47904.0,0.00388547
47908.5,0.00324175
47914.2,0.00267939
47920.2,0.00227026
47927.4,0.00192698
47936.4,0.00163237
47946.9,0.00139858
47961.6,0.00118097
47977.8,0.00102213
48001.8,8.68042E-4
48031.8,7.44268E-4
48067.9,6.48734E-4
48111.3,5.67842E-4
48187.3,4.79215E-4
48254.8,4.29898E-4
48322.3,3.97127E-4
48419.9,3.69209E-4
48517.4,3.594E-4
48627.2,3.72794E-4
48688.2,3.99449E-4
48740.3,4.40806E-4
48780.2,5.00465E-4
48810.5,5.76832E-4
48834.8,6.74803E-4
48853.0,7.87284E-4
48869.0,9.33898E-4
48882.7,0.00111882
48894.4,0.00135127
48904.1,0.00163091
48913.2,0.00200795
48920.6,0.00244606
48927.5,0.00303538
48932.9,0.00368774
48938.1,0.00457008
48942.5,0.00561017
48946.3,0.00688435
48949.5,0.00840753
48952.2,0.0101631
48954.8,0.0125361
48957.0,0.0153916
48958.6,0.0184225
48960.2,0.0227073
48961.7,0.0282546
48963.0,0.0350274
48964.1,0.0436025
48965.3,0.0552327
48966.4,0.0689332
48967.6,0.089597
48968.7,0.116792
48970.0,0.153915
48971.4,0.206247
48973.1,0.289077
48975.8,0.44541
48979.0,0.640937
48980.9,0.721359
48982.9,0.75456
48983.0,0.754623
48984.9,0.729141
48986.6,0.660447
48989.4,0.500254
48992.6,0.305413
48994.3,0.220303
48995.7,0.165837
48997.0,0.125513
48998.2,0.0963166
48999.3,0.0757818
49000.5,0.0583374
49001.6,0.0458992
49002.8,0.0367204
49004.0,0.0299534
49005.3,0.0244613
49006.8,0.0197927
49008.4,0.0164918
49010.3,0.0135586
49012.5,0.0112854
49015.1,0.00928404
49018.2,0.00755981
49022.0,0.00609169
49026.3,0.00491504
49030.9,0.00403663
49036.2,0.00330254
49041.7,0.00275158
49048.2,0.00228132
49055.8,0.0018889
49064.9,0.00155844
49074.0,0.00132483
49085.3,0.0011198
49098.3,9.56166E-4
49116.5,8.05107E-4
49138.6,6.90998E-4
49166.8,6.05725E-4
49200.6,5.5006E-4
49239.6,5.1975E-4
49279.1,5.1061E-4
49338.2,5.23813E-4
49412.1,5.78488E-4
49465.3,6.51694E-4
49503.7,7.33688E-4
49539.2,8.46612E-4
49568.8,9.87616E-4
49592.4,0.00115543
49613.1,0.00137185
49630.8,0.00164668
49644.9,0.00196373
49657.8,0.00238537
49668.5,0.00289149
49677.6,0.00350212
49685.9,0.00430234
49693.3,0.00532733
49699.5,0.00657769
49704.7,0.00802756
49709.1,0.00974697
49713.2,0.0119309
49716.8,0.0146519
49719.8,0.0177326
49722.4,0.0215581
49724.7,0.025955
49726.7,0.0316427
49728.6,0.0387605
49730.2,0.0477077
49731.7,0.0586471
49733.2,0.0735731
49734.5,0.0910393
49735.8,0.113812
49737.3,0.147907
49738.9,0.19726
49740.6,0.265188
49743.0,0.381518
49747.6,0.63515
49750.0,0.722287
49752.0,0.748067
49753.7,0.730475
49755.5,0.673425
49758.5,0.522417
49762.1,0.327716
49764.0,0.238867
49765.7,0.179033
49767.2,0.135884
49768.6,0.107486
49769.9,0.085664
49771.3,0.0679153
49772.7,0.0556935
49774.3,0.0444961
49776.0,0.0363223
49777.9,0.0299265
49780.1,0.0244476
49782.6,0.020042
49785.7,0.0162031
49789.3,0.0130764
49792.9,0.010846
49797.6,0.00879597
49802.2,0.00733102
49807.8,0.00607102
49814.3,0.00502785
49821.5,0.004209
49830.3,0.0035111
49840.7,0.002963
49852.5,0.00254959
49864.3,0.00227441
49882.0,0.00202044
49897.6,0.00189703
49926.4,0.00181703
49951.5,0.00185893
49982.4,0.00203975
50005.7,0.00230086
50023.1,0.00262689
50036.6,0.00303042
50046.8,0.00350054
50055.7,0.00413976
50062.3,0.00487348
50067.8,0.00580011
50071.8,0.00681321
50075.2,0.00803178
50077.9,0.00943252
50080.3,0.0112171
50082.0,0.0130576
50083.7,0.0157188
50085.1,0.0191578
50086.4,0.0234405
50087.6,0.0292123
50088.7,0.0361549
50089.8,0.0454682
50090.8,0.057617
50092.0,0.0758172
50093.2,0.0998381
50094.3,0.130198
50095.7,0.174619
50097.4,0.244278
50100.3,0.391553
50102.9,0.524654
50105.0,0.59923
50107.0,0.624828
50107.0,0.624828
50109.0,0.601155
50111.1,0.528138
50116.6,0.248091
50118.3,0.178707
50119.6,0.133951
50120.9,0.0992099
50122.1,0.0763151
50123.2,0.0587797
50124.4,0.0456306
50125.5,0.035929
50126.6,0.0288503
50127.8,0.0237087
50129.1,0.0194486
50130.4,0.0164686
50132.1,0.0139083
50134.1,0.0118518
50136.4,0.0102446
50139.7,0.00873986
50144.1,0.00747815
50149.3,0.00659074
50155.6,0.00597816
50161.9,0.0056398
50174.4,0.00540613
50192.2,0.00562224
50210.1,0.00622153
50227.2,0.00711404
50245.7,0.00847458
50264.2,0.0104064
50280.0,0.0127243
50295.8,0.0159692
50309.7,0.0199717
50321.8,0.0248214
50332.4,0.0305941
50342.7,0.0382924
50352.6,0.0484198
50361.4,0.0606293
50370.2,0.0769032
50380.3,0.101758
50399.3,0.159741
50406.4,0.175356
50412.7,0.180694
50417.6,0.178002
50424.7,0.164839
50448.3,0.094621
50458.2,0.0720688
50467.0,0.057125
50475.8,0.0459968
50485.5,0.0370431
50494.7,0.0309106
50504.0,0.0268201
50508.8,0.0258808
50511.4,0.0264629
50513.2,0.0280625
50514.5,0.0304058
50515.8,0.0347485
50517.0,0.0407715
50518.1,0.0498578
50519.1,0.0605656
50520.0,0.0749048
50521.0,0.0936475
50522.2,0.123007
50523.3,0.160863
50524.7,0.216515
50526.4,0.30526
50530.8,0.564611
50532.7,0.646485
50534.5,0.68376
50534.9,0.685147
50536.8,0.657754
50538.8,0.576914
50544.2,0.263044
50545.8,0.185955
50547.1,0.137512
50548.2,0.103576
50549.3,0.0777074
50550.3,0.0610188
50551.2,0.0482119
50552.2,0.0385669
50553.1,0.0314251
50554.2,0.0255905
50555.3,0.0215666
50556.6,0.0182623
50557.7,0.0165251
50559.6,0.014623
50562.7,0.0129349
50567.7,0.0114697
50576.1,0.00994779
50588.7,0.008469
50604.2,0.00724867
50624.1,0.00622053
50641.2,0.00567954
50655.2,0.00544857
50663.5,0.00540848
50680.0,0.00560821
50692.5,0.00612662
50702.3,0.00692752
50709.4,0.00787772
50716.5,0.00936117
50721.7,0.0109951
50726.4,0.0131309
50730.2,0.0156898
50733.9,0.0191338
50737.0,0.0234615
50739.6,0.0287753
50741.4,0.0342606
50743.1,0.041188
50744.8,0.051097
50746.2,0.0633176
50747.6,0.0798964
50748.9,0.100165
50750.1,0.127402
50751.5,0.167056
50752.7,0.215231
50754.1,0.285088
50755.7,0.389733
50757.7,0.545971
50762.8,1.01589
50765.0,1.1596
50767.0,1.20385
50769.1,1.15589
50771.1,1.02412
50777.1,0.479581
50778.9,0.345024
50780.4,0.25966
50781.7,0.196556
50783.0,0.150942
50784.3,0.116559
50785.5,0.0924077
50786.8,0.0740348
50788.2,0.0589996
50789.6,0.0482123
50791.3,0.0389063
50793.1,0.0320406
50795.3,0.0262855
50797.5,0.0220095
50800.6,0.0178824
50804.3,0.0145414
50808.1,0.0120157
50812.7,0.00991566
50818.2,0.00810646
50824.6,0.00667815
50832.2,0.00549756
50841.5,0.00453009
50850.9,0.00387603
50861.5,0.00337573
50872.7,0.00305358
50884.0,0.00294792
50889.3,0.00301318
50894.6,0.00322617
50898.0,0.00353199
50900.0,0.00389122
50901.7,0.00443459
50902.7,0.00496148
50903.8,0.00589834
50904.8,0.00712419
50905.7,0.00875641
50906.6,0.0108294
50907.4,0.013655
50908.2,0.0174636
50909.1,0.0225306
50909.9,0.0291752
50910.7,0.0377503
50911.7,0.050177
50912.7,0.0680646
50913.9,0.0934606
50915.1,0.128686
50916.6,0.182233
50918.9,0.279621
50922.0,0.415594
50924.0,0.477956
50925.9,0.500578
50926.0,0.500692
50927.8,0.481928
50929.6,0.430065
50932.5,0.30384
50935.2,0.188941
50936.7,0.133394
50938.0,0.0955391
50939.2,0.0700175
50940.1,0.0535609
50940.9,0.0410641
50941.8,0.0312643
50942.7,0.0237212
50943.6,0.0180148
50944.4,0.0141629
50945.2,0.0111696
50946.0,0.00893579
50946.8,0.00728211
50947.7,0.0059192
50948.6,0.00496085
50949.7,0.00414844
50951.1,0.00352921
50952.9,0.00305674
50955.4,0.00265814
50958.4,0.00236501
50963.4,0.00205512
50969.2,0.00182494
50978.4,0.00159865
50993.1,0.00138195
51011.4,0.00121856
51038.1,0.00105851
51074.1,9.15727E-4
51134.2,7.61921E-4
51191.3,6.65227E-4
51254.7,5.82851E-4
51360.2,4.95082E-4
51465.8,4.38782E-4
51592.4,3.9602E-4
51676.9,3.79316E-4
51845.7,3.65166E-4
52014.6,3.73025E-4
52183.5,4.04472E-4
52310.1,4.50641E-4
52415.7,5.10648E-4
52521.2,6.05419E-4
52589.2,7.03976E-4
52636.1,8.05327E-4
52677.1,9.36148E-4
52712.3,0.0011086
52735.8,0.0012811
52756.3,0.00150254
52774.5,0.00179626
52788.5,0.00213504
52800.2,0.00254611
52810.5,0.00306677
52819.7,0.00375265
52827.2,0.00456237
52833.4,0.00551044
52839.2,0.00679877
52844.4,0.00843184
52848.8,0.0104567
52852.3,0.0127868
52855.6,0.0158755
52858.2,0.0194588
52860.3,0.0233936
52862.3,0.0290093
52863.8,0.0349089
52865.3,0.0427064
52866.8,0.0535279
52868.1,0.066892
52869.4,0.0848958
52870.8,0.110758
52872.2,0.144409
52873.6,0.189944
52875.3,0.256502
52877.3,0.361135
52882.5,0.670193
52884.8,0.763008
52886.8,0.797756
52887.0,0.797976
52889.0,0.769041
52891.3,0.676076
52897.4,0.32115
52899.3,0.229644
52900.9,0.171893
52902.3,0.130483
52903.7,0.100775
52905.0,0.0788099
52906.3,0.0624041
52907.6,0.0502494
52909.0,0.0407352
52910.4,0.0337725
52912.2,0.0275136
52914.1,0.0227426
52916.2,0.0189546
52918.8,0.0157042
52921.7,0.0130032
52925.1,0.0107948
52929.0,0.00894948
52934.1,0.00728813
52940.0,0.00596484
52946.7,0.00494131
52953.8,0.00421496
52962.2,0.00362101
52972.9,0.00312328
52984.7,0.00277674
52996.5,0.00256737
53012.3,0.00240285
53037.0,0.00231216
53068.5,0.0023888
53106.8,0.00266861
53140.5,0.00308159
53174.3,0.00368467
53201.3,0.00436424
53226.6,0.00522844
53251.3,0.00638233
53274.4,0.00787586
53294.1,0.00963092
53313.8,0.0120602
53331.8,0.015185
53346.9,0.0188485
53360.4,0.0232864
53373.9,0.0293651
53386.6,0.0372393
53397.8,0.0467492
53409.1,0.0594275
53422.3,0.0792011
53446.5,0.122531
53455.1,0.132399
53461.8,0.134741
53470.8,0.129616
53483.4,0.110549
53504.1,0.0732411
53516.8,0.055544
53528.1,0.0438186
53539.9,0.0346727
53551.7,0.0279114
53565.5,0.0221362
53579.2,0.0179279
53595.0,0.0144116
53613.0,0.011519
53631.0,0.00942257
53653.5,0.00753352
53676.0,0.00617968
53703.0,0.00501419
53730.0,0.00417472
53763.7,0.00342774
53804.2,0.00281674
53838.0,0.00246274
53878.5,0.00216746
53932.5,0.00193209
53973.0,0.00185016
54000.0,0.00183724
54036.0,0.00187548
54072.0,0.00199207
54111.3,0.00224206
54141.1,0.00256968
54171.9,0.00308709
54195.7,0.00372262
54215.7,0.00452637
54231.9,0.00547072
54247.1,0.00674955
54260.4,0.00837103
54271.8,0.0103636
54281.8,0.0128388
54290.5,0.0158625
54297.7,0.0193605
54304.5,0.0239251
54310.9,0.029873
54316.3,0.0369261
54321.4,0.0461585
54326.0,0.0578578
54329.9,0.071457
54333.4,0.0883045
54337.2,0.112749
54340.7,0.142983
54344.7,0.188394
54350.2,0.268569
54355.7,0.350648
54359.5,0.387272
54362.0,0.394949
54365.8,0.378318
54369.7,0.332158
54378.7,0.196221
54382.7,0.149035
54386.3,0.116767
54390.1,0.0912938
54393.9,0.0727585
54398.2,0.0577068
54402.6,0.0464902
54407.9,0.0370388
54413.6,0.0297411
54419.8,0.0241115
54426.4,0.0197601
54434.4,0.0160694
54443.3,0.0131692
54453.4,0.0108708
54464.5,0.00914171
54477.9,0.00776218
54493.4,0.00677751
54506.8,0.00630576
54524.5,0.00608893
54541.8,0.00629695
54554.8,0.0067573
54568.0,0.00758304
54581.5,0.00894591
54592.7,0.010709
54602.5,0.0129956
54611.3,0.0160081
54618.4,0.0195042
54625.1,0.0241622
54630.6,0.0294647
54635.5,0.0360094
54640.2,0.0448425
54644.2,0.0548942
54648.1,0.0687469
54651.6,0.0858642
54654.9,0.108382
54658.2,0.137598
54661.7,0.180052
54665.9,0.246659
54673.3,0.378871
54676.2,0.41464
54679.3,0.429269
54682.2,0.417298
54686.1,0.368377
54695.3,0.206859
54698.8,0.158041
54701.8,0.124961
54705.2,0.0979068
54708.3,0.0791483
54711.8,0.063981
54715.8,0.0509438
54720.3,0.0406757
54725.1,0.0328469
54730.7,0.026254
54736.7,0.0211976
54743.1,0.0173231
54750.7,0.0139722
54759.5,0.011224
54769.6,0.00900726
54779.7,0.00741707
54791.4,0.00607167
54805.4,0.00492913
54821.1,0.00402396
54838.4,0.00331425
54860.0,0.00269277
54885.1,0.00219336
54909.6,0.00184928
54944.5,0.00150738
54979.5,0.00127325
55027.1,0.00105653
55077.5,9.038E-4
55127.9,7.97595E-4
55208.7,6.87304E-4
55290.3,6.21514E-4
55399.1,5.75176E-4
55494.3,5.62528E-4
55616.7,5.81327E-4
55725.5,6.34981E-4
55807.0,7.08652E-4
55888.6,8.29862E-4
55943.0,9.54821E-4
55997.4,0.00113902
56040.3,0.00135483
56080.4,0.00165206
56114.4,0.00202448
56141.6,0.00245439
56166.1,0.00300268
56187.8,0.00369635
56206.9,0.00455988
56223.2,0.00559838
56238.1,0.00693357
56251.7,0.00864432
56264.0,0.0108191
56274.8,0.0135426
56284.4,0.0168685
56292.5,0.0207758
56300.9,0.0262666
56308.5,0.0332755
56315.3,0.0417655
56322.1,0.0531212
56329.9,0.070485
56346.6,0.115363
56353.2,0.124987
56355.9,0.125834
56360.2,0.122978
56366.2,0.111826
56383.1,0.0663723
56390.8,0.0502751
56397.6,0.0396365
56404.7,0.0313663
56411.9,0.0252757
56420.2,0.0200923
56428.5,0.0163266
56438.0,0.0131871
56448.9,0.0106086
56461.5,0.00849749
56475.1,0.00688769
56489.4,0.00568167
56506.0,0.00467612
56525.1,0.00386789
56548.9,0.00318137
56572.7,0.0027149
56599.9,0.00235443
56633.9,0.00206893
56674.7,0.00188114
56726.3,0.00180497
56771.2,0.00185834
56812.7,0.00200346
56851.2,0.00224701
56887.0,0.00261775
56917.4,0.00309908
56942.1,0.00368145
56964.8,0.00446201
56984.2,0.00543666
57001.6,0.00670412
57015.8,0.00817914
57028.0,0.00994518
57039.3,0.012259
57049.1,0.0150688
57058.0,0.0186329
57066.3,0.0233204
57073.6,0.0291426
57080.3,0.0366847
57086.0,0.0456446
57091.3,0.0574322
57096.2,0.0722398
57100.7,0.0912723
57105.3,0.117121
57110.0,0.152629
57116.9,0.219767
57123.6,0.284725
57127.7,0.308157
57130.1,0.312029
57133.2,0.305363
57137.6,0.276542
57149.8,0.155986
57154.4,0.120693
57159.0,0.0939707
57163.5,0.0742782
57168.3,0.0592492
57173.1,0.048012
57178.6,0.0387682
57185.1,0.0309193
57192.2,0.0248496
57199.8,0.0201958
57208.0,0.0166038
57218.3,0.0134119
57229.0,0.0110901
57241.8,0.00915571
57256.8,0.00758827
57272.6,0.00646579
57293.1,0.00551461
57313.7,0.00491866
57341.0,0.00446642
57375.3,0.00425069
57382.1,0.00424196
57423.2,0.00438287
57464.2,0.00482742
57505.3,0.00559713
57546.3,0.00677859
57580.6,0.00818882
57614.1,0.0100792
57646.6,0.0125221
57683.9,0.016185
57746.2,0.0232305
57777.4,0.0253691
57789.9,0.0255953
57814.6,0.0248442
57847.8,0.0218619
57915.9,0.0141338
57950.1,0.0111183
57984.3,0.00883462
58018.5,0.00714625
58052.7,0.00590586
58093.8,0.00485253
58134.8,0.00416149
58162.2,0.00387799
58196.4,0.00374492
58219.5,0.00385873
58234.9,0.00407837
58250.3,0.00448774
58262.3,0.00500795
58273.0,0.0057403
58281.5,0.00661943
58290.1,0.00791996
58297.6,0.00962188
58302.9,0.0113713
58308.3,0.0138544
58312.6,0.0166779
58316.4,0.0202348
58320.0,0.0250234
58323.0,0.0306964
58325.6,0.0376498
58327.7,0.0458619
58329.7,0.0562306
58331.4,0.0690194
58333.1,0.0866936
58334.7,0.110323
58336.3,0.14136
58337.9,0.182619
58339.6,0.239909
58341.7,0.328647
58344.4,0.47559
58349.1,0.764037
58351.7,0.875995
58354.0,0.909363
58355.9,0.886646
58357.9,0.813193
58361.3,0.621169
58365.0,0.398339
58367.1,0.289725
58369.0,0.217149
58370.6,0.16617
58372.1,0.130985
58373.6,0.104157
58375.2,0.0832159
58376.9,0.0666284
58378.8,0.0534229
58380.6,0.0439698
58382.7,0.0363669
58385.2,0.0298279
58387.9,0.0248084
58391.4,0.0201021
58395.4,0.0162631
58400.1,0.0131935
58405.3,0.0107656
58411.6,0.00872772
58418.9,0.00709073
58427.2,0.00579761
58437.4,0.00471489
58447.6,0.00396476
58459.7,0.00333782
58475.7,0.00276609
58493.8,0.00232812
58513.7,0.00199419
58540.3,0.00168836
58573.6,0.0014314
58620.2,0.00119496
58676.8,0.00100667
58751.6,8.42314E-4
58846.5,7.05217E-4
58992.8,5.72872E-4
59142.5,4.89734E-4
59292.2,4.35037E-4
59471.8,3.92457E-4
59591.5,3.75289E-4
59882.6,3.58902E-4
59974.3,3.62613E-4
59978.9,3.7461E-4
59980.7,3.91992E-4
59982.6,4.27976E-4
59983.9,4.75901E-4
59985.3,5.51553E-4
59986.7,6.66414E-4
59987.8,8.01866E-4
59989.0,9.82593E-4
59990.4,0.00127143
59991.7,0.00165131
59993.4,0.00222201
59995.2,0.00304617
59997.7,0.00443978
60003.8,0.00816065
60006.7,0.00951745
60009.5,0.0104363
60013.3,0.0110721
60022.9,0.0113734
60783.5,0.0122197
60924.2,0.0127944
60975.8,0.0134345
61010.3,0.0144942
61031.8,0.0160254
61043.3,0.0175936
61054.1,0.0201964
61061.2,0.0232134
61066.2,0.0265563
61070.6,0.0309459
61074.1,0.0366083
61076.8,0.0429718
61078.8,0.0499293
61080.8,0.0599002
61082.6,0.0724329
61084.3,0.0902604
61085.9,0.113201
61087.6,0.144566
61089.2,0.186582
61091.0,0.249565
61092.9,0.335644
61095.8,0.493697
61100.3,0.764667
61102.7,0.861113
61105.0,0.894748
61107.3,0.860937
61109.7,0.764368
61116.4,0.370335
61118.5,0.26981
